,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
378983,1.0,,True,"06 26, 2012",A2Y097UFHJ7HWG,B000A6PPOK,{'Style:': ' Retail'},Gary Varnell,"This keyboard only lasted 4 months and then random keys stopped working.
I like the keyboard but can't recommend it.",Only lasted 4 months,1340668800,
378984,5.0,,True,"06 19, 2012",A3MGWGTGNRKHI7,B000A6PPOK,{'Style:': ' Retail'},Jonathan Lee,"This is the second Microsoft Natural Ergo Keyboard 4000 that I own. I bought it for the office.

Some people claim that the quality of materials in this keyboard has declined over the years. I'm here to say that this is simply not the case, in my experience. I have an exact model of this keyboard dating back about 5 years (that is still working fine), and the new keyboard's materials feel exactly the same. The keys themselves are WAY quieter and feel much nicer than my old one since the rubber padding on it has probably worn down a bit from normal use and also probably from dust.

When it comes to split keyboards, this is the gold standard. The brand new keys are so nice that at $30, I'm about to buy another one to replace my old one.",Quality has gone UP.,1340064000,
378985,3.0,,True,"06 15, 2012",A1TORIF8TTI8YY,B000A6PPOK,{'Style:': ' Retail'},Grace,"I had to move this one into a room away from the family room because the family was going nuts. This is like using an old manual typewriter it's so noisy! I'm sorry I threw out the box, as I would have returned it.
I let the box go out to the dump the day this came in because I owned one of these already and loved it. Seems the quality has gone downhill. Guess I'm using the old one in the family room and hiding this one behind a nice wall.....
too bad.","Great fit, terrific keyboard but NOISY!",1339718400,
378986,5.0,,False,"06 15, 2012",A2A1BK7LSMQOCP,B000A6PPOK,{'Style:': ' Retail'},J. A. Crane,"This keyboard fits my hands perfectly, I don't have to hold my palms parallel to the desk to type on it, my wrists feel much more comfortable as a result. It is well made, the keys have a nice ""click"" as you press them, allowing you to learn quickly that sound means the key has been pressed sufficiently to enter the character or action. All of this results in a quicker and mostly error free typing experience. It looks as it should too, the plastic looks a bit more upscale than previous keyboards I have owned. All told it is a great keyboard for me.",nice comfortable keyboard,1339718400,
378987,4.0,,True,"06 14, 2012",APZW1TBVI7D2T,B000A6PPOK,{'Style:': ' Retail'},soniab,"Right wrist got really bad. I am a graphic designer who like so many others is glued to their desk at the computer every day. Regular keyboard was no longer an option. I use the reverse elevation(which is the way it comes packaged). Let me tell you that if i hadn't bought this I would not be typing this review right now. Yes, the space bar is weak but it's $40 as opposed to $260 for a Kinesis...
ps: don't forget to ice and to wear a brace (which is my next review...)What a life...",best ergonomic keyboard for the price,1339632000,
378988,5.0,,False,"06 14, 2012",A1CVT69MMATGFK,B000A6PPOK,{'Style:': ' Retail'},VulcanJedi,"Microsoft doesn't often get any credit when its deserved and this hands down is one instance it is. This keyboard has been available for years and hasn't been noticeably updated whatsoever since its release....why cause you don't mess with whats not broke.  In fact a few other models have all had changes for the worse in my opinion.
This has great tactile feedback. Its certainly bigger than conventional keyboards but its always disappointing to be away from it.  It is wired but I don't think wireless would prove all that fruitful of a feature.
I have often thought of picking up spares in case this got discontinued or what not.",This keyboard is hands down the best available.,1339632000,
378989,5.0,,True,"06 11, 2012",A29D406QIMJV5G,B000A6PPOK,{'Style:': ' Retail'},Schim,"Really nice keyboard.. takes a little bit of getting used to the keyboard being split, but it's very nice.  Extremely fast delivery.  I bought 6-7 items at one time and  this package came first :) very happy",great buy,1339372800,
378990,4.0,,True,"06 10, 2012",A3GH2VSY67AD2Q,B000A6PPOK,{'Style:': ' Retail'},cpuapprentice,Nice keyboard love the color and it is a Microsoft keyboard for the price it was a great deal couldn't pass it up... still going strong after about two years  of service....thanks amazon.com.,Keyboard 2,1339286400,
378991,3.0,2,True,"06 8, 2012",A189Z86BETPMLR,B000A6PPOK,{'Style:': ' Retail'},Dan,"I ordered the ""retail"" version of the MS Natural Ergo 4000 keyboard because I thought it would have the older style Windows key without the big circle. The keyboard I received matched the picture in the ""business"" version with the big circle on the windows key. I am keeping the keyboard, but be forewarned that the build quality has degraded over the past 5 years. The key presses feel much softer and less satisfying. There isn't much competition under $100, so either take what is offered or attempt to clean your old keyboard.",Retail vs. Business,1339113600,
378992,3.0,,False,"06 2, 2012",A1TEI6O81VRSJL,B000A6PPOK,{'Style:': ' Business'},Konstantin Gredeskoul,"I have been exclusively buying MS Ergonomic Keyboard 4000 for home and work since about 2005 (that's 7 years).  I have recently bought five of these for my office.

I am very used to these keyboards, and wouldn't need anything else.  My main complaint is that the key touch changes dramatically with usage.  When you first get this keyboard (especially new builds, 2011) their keys are soft and quiet and it's the best keyboard there is.  After about 2 weeks to 1 month, the keys start becoming louder, less smooth, while still functional.  After about 6 months to a year of extended use, I usually replace the keyboards.  As a result I have about 5 of them in my garage :(

If the keyboard lasted longer with the original touch feel, I would not need to replace it so soon.  But that perhaps would not be generating as much revenue for Microsoft. Not sure if this quality issue is deliberate or just an outcome of cheaper manufacturing, but it is quite unfortunate.

3 stars because of short life, 5 starts during the first few weeks of use.","Amazing for the first two weeks, OK later, must replace after 6 months",1338595200,
378993,4.0,,True,"05 27, 2012",A2QF9G6Q7Q4LB7,B000A6PPOK,{'Style:': ' Retail'},sho50,"The Microsoft 4000 is a sturdy, well-crafted keyboard that has many time-saving short-cut features.  It can replace scores of mouse-clicks for faster and more efficient surfing.  Key spacing and positions are a little different from standard keyboards which takes a little getting used to, but you'll have it down in just an hour or so.  The split and angled keyboard can be custom positioned for proper wrist positioning, which will make for much safer usage.  The keys have a good, positive feel; action is quick and controlled.  Other user comments about the space-bar stiffness may be somewhat exaggerated: a positive click is required, but it's not difficult to use.  This keyboard is recommended for users with mild-to-moderate carpal tunnel symptoms and for everyone who wants to avoid future problems.  It is not, however, adequate for users with major deficits who should look for more radical solutions.","A full-featured, ergonomic keyboard.",1338076800,
378994,4.0,,True,"05 25, 2012",A3A77RIYVNT3ZS,B000A6PPOK,{'Style:': ' Retail'},CC,"I am always looking for the ultimate keyboard since I am on the computer often at work and at home.  I am one of those people that do not enjoy typing on a laptop keyboard since it's too small.  I want that nice key stoke feedback from a full size keyboard and always liked the Microsoft Keyboard product offerrings.  When I came upon this one I was thinking how in the world am I going to type in this weird ergonomic position.  A couple of days later, I realized how could I have not been typing this way for so long.  Initially it does need some getting used too, but someone must have done the reasearch, since once you get started you will not want to go back to a normal position keyboard.  I also hope I am preventing further long term issues for my fingers, hands and wrists by typing in this ergo position, but for now I continue to like the feeback of the key strokes and at least mentally I believe I am typing even quicker and with more accuracy (I thank my lucky stars that I took Senior Year High School Typing Class!).

The existence of a wrist pad is always good, but there is a plastic platform that can be installed underneath the keyboad to raise it off the surface which then angles your typing downwards in a supposed better ergo position.  I did notice there is no SLEEP button like from my previous keyboard, but you soon forget about this and just either use your mouse or close your laptop cover.

In addition I have to say that I like the additional email function keys to further reduce your time using the mouse.  Especially that ""SEND"" button.  Lastly I always preferred a corded Keyboard since I keep the keyboard on a table surface at all times and dont' have to worry about charging the keyboard or replacing the batteries.",I am a believer now,1337904000,
378995,4.0,,False,"05 22, 2012",A1H2C8LIVHBUDQ,B000A6PPOK,{'Style:': ' Retail'},Jonathan,"I have purchased two of these Microsoft Natural Ergonomic 4000 Keyboards to replace my old Microsoft Natural Keyboard Elites as they've gotten old (and crumb filled). As with the Elite, the Natural 4000 has a good split layout on which my fingers fit naturally and comfortably, reducing the strain for long-term typing that I can otherwise feel in the back of my hands. Some of the additional functions not present on the Elite, such as volume control, are appreciated.

I do, though, miss the clickier feel of the Elite; the Natural 4000 has a softer, quieter key feel that is probably better in crowded offices but gives a bit less tactile feedback. I also do not like the software that comes with the Natural 4000; there's no easy way to reconfigure certain keys (e.g. turning the less-than-useful zoom switch into a scroll switch), and the brightness ""feature"" accessed by typing control-left arrow and control-right arrow can interfere with using those key combinations for text navigation.

Those quibbles aside, anyone who wants to help reduce the chance of repetitive stress injuries through touch typing, and who wants (or is okay with) a wired USB keyboard, will find the Microsoft Natural Ergonomic Keyboard 4000 a good and affordable choice. {Jonathan}",Good keyboard for those fearing RSI,1337644800,
378996,4.0,,True,"05 19, 2012",A2QRXQPHDMFCQV,B000A6PPOK,{'Style:': ' Retail'},SanjeevP,"This is a very comfortable and ergonomic corded key board and I really like the zoom slider bar. Shortcut ""Hot Keys"" are nice. If you are looking for an equivalent  wireless then Bluetooth&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Logitech-Cordless-Desktop-MX-5500-Revolution-Bluetooth-Mouse-and-Keyboard/dp/B0011FQUQG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Logitech Cordless Desktop MX 5500 Revolution Bluetooth Mouse and Keyboard</a>&nbsp;is very nice.",Comfortable KeyBoard: Zoom Slider Nice,1337385600,
378997,2.0,,False,"05 16, 2012",A2R81JYI49EFIM,B000A6PPOK,{'Style:': ' Retail'},Bluesky,"I got a standard Leveno keyboard and I thought this one will be better in term of ergonomic. But it's not in 1 way - required a hard key-press. The first thing I tried it, I immediately realized that I need a very hard press on keys. I thought because it's new. However, after using it for 3 months, the tips of my fingers get hurt because I need to push too hard.",The keyboard is too hard,1337126400,
378998,2.0,,False,"05 14, 2012",A2T3P1AVUI5EZS,B000A6PPOK,{'Style:': ' Retail'},William E. Jones,"I purchased this keyboard (4000) from Staples to replace a 1999 Natural keyboard that had finally given up the ghost (I still have my original 1994 Natural Keyboard which surely part Energizing Bunny, it keeps going, going...).  The 4000 went back to the store the the next day and I replaced it with a Natural Keyboard Elite.

The problem, that would be the space bar.  I really liked everything else about the product, but could not get around the space bar. It does NOT engage when pressed, usually on either of the outer areas at the corners.  I am a touch typist and this space bar significantly dropped by speed and increase my error rate.  I tried to train myself to press more to the center of the space bar which worked just fine, but time and time again I would find myself pressing one or the other of the ""little wings"" with the result of no action and no space produced.

I have used the natural keyboard for 18 years and would choose nothing else.  But this keyboard is just very poorly designed for a touch typist.  A newcomer or hunt and pecker would probably not have this trouble with the space bar.

I would have given it only one star but liked the other functionality of the keys and especially the raised lip on the bottom of the wrist side of the keyboard.  I have been using a negative angle on my keyboards for many years and just find that is the less stressful way to type.  (negative angle is when the edge of the keyboard where the space bar is,is higher than the further edge of the keyboard, where the function keys are).  This position allows the fingers, wrists and forearms all to be in a natural straight line, there by decreasing at least one of the causes of carpal tunnel syndrome.","Wonderful, comfortable, BUT....",1336953600,
378999,5.0,,True,"05 14, 2012",A3AZR7F2KYC2TA,B000A6PPOK,{'Style:': ' Retail'},JorgEstuardo,"Excellent product a spectacular battery consumption, timeliness, works perfectly, this keyboard gives you comidiad to work more if you do it for long hours, is highly recommended. It was delivered to Prime time and in very good condition.",EXCELLENT PRODUCT,1336953600,
379000,5.0,,True,"05 6, 2012",A3DX4Y8OAF2Z7Z,B000A6PPOK,{'Style:': ' Retail'},Kevin Duffey,"I continue to look for a ""better"" split large keyboard and for the money, there isn't anything close. As a software developer who writes code, but also writes detailed documentation, emails, etc, as well as being a big guy with big hands, I keep thinking there is going to be some expensive but much better keyboard. For the $30 to $50 or so you get these for, I've yet to see something near as good. If anyone who reads this knows of something better, please do reply and let me know. For now, this is still the best out there, and for the price it's by far the best bang for buck.",Still the best big/wide split keyboard for the money,1336262400,
379001,5.0,,True,"05 6, 2012",A38UBIG0BOFJCA,B000A6PPOK,{'Style:': ' Retail'},Satisfied Customer,"I've been using these keyboards for several years.  Have have one I use at work, one I use for my at-home business workstation, one I use on my personal workstation, my wife has been converted to one on HER workstation and I bought this one as a spare just in case MS stops making them.
I had issues w/ carpal tunnel years ago as I began to be a heavier computer user.  It was NO fun believe me.  The mouse was a problem too.  Since I've been using this keyboard and a trackball (Logitech TrackMan Wheel -have 3 of those too) I have had NO problems with CTS.  In my opinion there is just no other keyboard that compares.
In fact they're better than ever.  The first one of these I bought years ago was like $75 I think.  Then down to $50, now under $40.  Sweet.
I've seen another split keyboard design that I wouldn't mind trying out, but it's well more expensive, so I've not done so.  NONE of the other ""ergo"" keyboards are shaped like this.  This is hard for me to actually say this out-loud as I'm a 15+ year Linux/opensource evangelist, but this Microsoft product is fantastic. (That's the ONLY time you'll hear me say that!)
There is one thing that I'd like to see...how about an illuminated version?
EXACT same keyboard, make the keys with see-through lettering and lighting underneath.  I'd buy 5 of them.",I love these keyboards!,1336262400,
379002,5.0,,True,"05 2, 2012",A3MZA7HNI6FQCQ,B000A6PPOK,{'Style:': ' Retail'},JGalarza,"This is my second Ergo 4000 and I really couldn't be happier (well if it was wireless that would be sooooo awesomer).  I bought my first one after 4 months of being a software engineer.  I wrote code for about 8 hours a day (9-5, m-f) so my wrist started to hurt after a whole day of typing.  I bought one of those keyboard cushions and hated it.  I found this keyboard for sale on, I think, Newegg and have been loving it ever since.  That keyboard is still working just fine but needs to be taken apart and cleaned (all keyboards need to be cleaned, ew).  I decided to buy a new one and take the old one home for use in my 'home office'.  I have spent hours and hours trying to find a replacement that I would like.  Saddly split ergos are not in fashion any more.  I've tried the Wave and played with a bunch of logitech keyboards but the only one I've even thought about switching to is the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Smartfish-Technologies-K2418B-Reflex-ErgoMotion-Keyboard/dp/B003YLLJ2A/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Smartfish Technologies K2418B Reflex ErgoMotion Keyboard</a>&nbsp;but after finding a YouTube videos and seeing how loud it is when it moves turned me off completely.  That and people complained about the cramped numberpad which I use a lot.  I even tried looking for a split that at least had some kind od padding like the 4000 but all I found was either gel or plastic.  I ended up coming right back to this one.  It may not be stylish as a logitech, or as solid as a 80's mechanical keyboard but this thing still beats them all at comfort and reliablity.

Actual Review:

The keys are pretty silent but I type kind of fast and hard so there is some muted clacking but it's pretty light.  The keys themselves have a matted feel to them and spring back up when you press down.  You don't need a lot of force to press but you know you pressed a key.  Rarely can you accidently press a key and not know you did (never happened to me but I guess these things can happen).

There are reviews about the how you have to press near the center of the spacebar to register a ""space"" but I've never had that.  The spacebar is oversized and my thumbs rest directly on it without any effort on my part.  Some split keys boards have the two spacebars or the oddly shaped one but this board has an oversized one that spands the entire split.

I've never set up the ""My Favorites"" keys so I can't comment on those but I saw somewhere online that you could substitute macros rather than *.exe or homepages.  (If I find it again I'll edit this post.)

The Zoom button I use rarely but only when I need to up the font size in Notepad++.

I use the hell out of the volume and calculator buttons.  The play button works in iTunes but is really meant for Windows Media Player.  The volume controls are meant for the system sound not as a media player control.

My programming enviroments do not recognize the ""=""/""(""/"")"" keys found above the numberpad but this is due mainly to such old software (VS6) but Word (even 2010) sees them.

Cons:

The only real complaint I have is that there is no real wireless version.  The 7000 I think is wireless but you need to use the mouse and I have no need for it (I use a Logitech VX at home and a MX at work).

And just a note, depending on what OS and hardware you are on the volume controls can take up to a 3-4 seconds to adjust the volume.  I'm pretty sure on a fast system that you won't even notice a lag if there is one.

Remarks:

After 5 years of solid use the key that were oringally matte are now shiny and a few letters have rubbed off but the keyboard still works just as it did the day I first set it up.  It's been to 3 different companies and survived 2 moves.  The pleather/leather is still the same color as it was, no rips, no fading, no tearing apart, no little pieces flaking off, etc.  A rubber foot did come off but that happened like a few months ago which agains speaks volumes about the overall construction.  And the little led lights on the bottom still work!

I'll post a picture of them side by side later so you can see what I'm talking about.",Still the best keyboard I've ever owned.,1335916800,
379003,5.0,,False,"04 27, 2012",A1AS7745GYOKSE,B000A6PPOK,{'Style:': ' Business'},Alvaro Becerra,"I've been using Natural keyboards since 1997 and I couldn't work with any other. Is the space bar a little noisy? yeah! but I really don't care. Being a system administrator and software developer, my hands are on the keyboard for about 12 hours a day. Every time I have to work in a customer's place, I ask for two things: Coca-Cola, and a Natural Keyboard.",Great for computer pros!!,1335484800,
379007,2.0,3,False,"04 25, 2012",A2PFVDGU5JZN13,B000A6PPOK,{'Style:': ' Retail'},tela,"I'm the IT manager for a hospital. One department in our hospital loves these keyboards for some strange reason. I have always been perturbed by how the keyboard is split incorrectly. That is, against the normal teaching method of using the right hand to access the number 6. I also can't stand to spread my hands sideways like I'm massaging a beach ball.

Aside from that they have been a huge pain in the neck. The failure rate for these keyboards is very high compared to our standard HP and Lenovo keyboards. They just are not durable. We've had many fail because the cord gets an open or short circuit. We've had even more get the dreaded stuck key issue. Even though the key doesn't appear to be physically stuck, but the key will repeat itself ad infinitum. It has been the space bar mostly, but other keys also suffer the same problem. Unfortunately these have been a thorn in the side because of their reliability problems. If reliability is important to you there are better choices like a true mechanical keyboard (pricey), or even just a name brand business keyboard.

EDIT: I just had another one fail. That is 4 in one week. Fortunately Microsoft replaces them free of charge (90 day warranty from date of initial call); you just have to wait on hold for 35 minutes so they can troubleshoot. Next time I will wait a while to call so I can group them all together and only call once.

EDIT 6/2012: Two more just failed. This time Microsoft wants the old ones sent back. Last time I was told that I just needed to keep the old ones for warranty purposes. ??
EDIT 6/2012: One more failed. Microsoft must have changed manufacturers recently, since these keyboards have normally held up much better than this.
EDIT: 9/2012: Two more have failed. Sending them back. Finally going to try a different brand. Free replacements are great, but it takes too much time.
EDIT: 10/2013 Three more have failed.
EDIT: 2/2014 Eight more have failed. I thought I'd see what Microsoft would do this time since there were so many. Now they don't even take returns the same way they used to, so I just tossed them. I did mention to the Customer Rep. that they need to look into their quality control. Fortunately for us, we will no longer buy ANY Microsoft keyboards. It will only cost Microsoft a few thousand, and save us a HUGE headache.",Beware of stuck keys,1335312000,
379008,5.0,,True,"04 25, 2012",AELNBXJQLAH9K,B000A6PPOK,{'Style:': ' Retail'},soflatechie,"This is really the best keyboard on the market.  For those like me that suffer from pains in my wrists from using the keyboard at work, it is perfect.  It puts your hands and wrists in the right spot to type.  It allows me to work longer without pain or needing a break.

One thing, the keyboard has a pedastal under it that puts the keyboard at a reverse angle.  It is removable. It seems pretty silly to type in that position.",Best keyboard on the market.,1335312000,
379009,4.0,,True,"04 21, 2012",AXTXEIVVXTX74,B000A6PPOK,{'Style:': ' Retail'},Kevin A.,"First I'm coming from 'old' ergo split type keyboards, my favorite is no longer made/available anymore and after years of use several keys just stopped working.  I tried cleaning it out but no go so I picked up a few other old ergo boards and none were 'right' this is the 'best' of what I could find available around now.

It has an 'odd' shape as you can see from the pictures included in the product description.  It took some time to adjust to this from the old style ergo boards.  It has a rubber 'mat' at the bottom that for me does nothing beyond provide a grippy surface, I purchsed a wrist wrap&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Handstands-Wrist-Rest-59220/dp/B0006TIEV2/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Handstands Wrist Rest 59220</a>, as my prior board was not comfortable and I intended on using it with that or this if it it needed it.  It turned out for me that it was needed, in addition to the rubber mat on this board doing little for my comfort the back and forward keys located under the space bar are too easy for me to hit when typing on this.  With the wrist rest I now have clearance over them though can no longer see the LED's for Num/Scroll/Caps LOCK.

I think it was noted in another review the keys are not painted on but stickers, my fear was they'd be cheap stickers and come off, well I was wrong about that.  They are however still cheap in that they wear off from use, perhaps not cutting my fingernails super short?, I've got 2 keys that lost almost half their white lettering after 4 months and a third just starting. My previous keyboards went years before letters started to fade/wear off but not this one.

I'll add I'm not a fan of the limited choices in ergo boards, the small enter key, the cross style of arrows or reduced backspace key.  This was the best fit for the layout I wanted that I could find and wasn't priced ridiculously, I don't think I even found an outrageously priced one that was my 'perfect' layout.

Finally I'll state the obvious it is black and hard to see if you have low or poor lighting, with my monitors I'm often somewhat 'blinded' to see keys instantly.  Just something to remember when choosing this, white letters are nice but in a field of black they don't stand out that much against a couple of 23"" screens, even worse if the letters start to fade.  Knowing the home row helps but I still like my keyboards to have visible characters on them for more than a few weeks.",Good ergo keyboard in this price range available.,1334966400,
379012,5.0,,True,"04 9, 2012",A28ZV1WA9G093H,B000A6PPOK,{'Style:': ' Retail'},TheDave,I'm writing on this keyboard right now! I've been using this keyboard both at work and at home for over five years. It's a great product and a comfortable fit for me.,Excellent,1333929600,
379013,5.0,,True,"04 5, 2012",A8EY6ZUI2VUSN,B000A6PPOK,{'Style:': ' Retail'},Alex J. Vallas,I was not aware that the keyboard would be split and raised at points when I ordered this keyboard.  It took awhile to get used to it and I was making a lot of mistakes due to the different feel.  I now find it more comfortable and am able to type as fast as previously.  The keyboard has some neat features like being able to increase the font size when reading or posting on the internet.,Great Product,1333584000,
379020,5.0,,True,"03 31, 2012",A29XP7EH860KL6,B000A6PPOK,{'Style:': ' Retail'},Mary Kay,"I had this keyboard before; my kids got it for me for my birthday one year.  Alas, I spilled coffee and learned it really does not like to have a drink.  I finally found this to replace it and also learned that it cost less than my first one. I'd recommend this to those who want something better for their hands when typing.",Love this keyboard,1333152000,
379021,4.0,,True,"03 29, 2012",A24CXF0VMKIM07,B000A6PPOK,{'Style:': ' Retail'},GoGators,"Purchased this keyboard to replace my old Natural Multimedia keyboard (which was used so much that the bumps were worn off the F and J keys).  I have not had the space bar problems reported by other reviewers, though the space bar does make a very audible ""click"" when pressed (this is  a minor annoyance at times, but doesn't seem to affect the usability of the keyboard in any way).

The feel of the keys is good -- neither mushy or too firm. The wrist rest is nice and I don't need to use my old gel wrist rest any longer.  The curvature on this keyboard is actually a little more pronounced than the Multimedia version, and is better.  Another welcome change for me is that the F-Lock defaults to ""on"".

The zoom slider is pretty cool, though I don't use it often.  Maybe I will once I get used to it being there.  Ditto for the ""back"" and ""forward"" buttons below the space bar.

One minus for me (and the reason for only 4 stars) is that this keyboard supports only USB. It does NOT support PS/2 -- even with an adapter. I'm using the keyboard with a KVM switch, and I had to replace my old one (which only supported PS/2) in order to get this keyboard to work.",Good keyboard,1332979200,
379022,5.0,,True,"03 26, 2012",A3RF65C3PB283S,B000A6PPOK,{'Style:': ' Retail'},J. Walker,"love this keyboard!  Was able to quickly adapt to it from using a regular keyboard.  Had outside wrist pain and it has deminished using this keyboard.  Have read many reviews on this keyboard and others and this one works great.  As mentioned in previous reviews, I don't find any issues with the space key.",Love it!!!!,1332720000,
379023,4.0,,True,"03 19, 2012",A2ITVXO09ES5OF,B000A6PPOK,{'Style:': ' Retail'},Buyer,Keyboard is the most comfortable that I have ever used. I would have given it a five start rating if the keys did not feel so cheap. They are not as solid as the Logitech Wave keyboard.,Not A 5 Star Keyboard!,1332115200,
379024,2.0,,True,"03 17, 2012",A3LPS4LDK7YZ6Y,B000A6PPOK,{'Style:': ' Retail'},Amazon Customer,"Fine keyboard, exactly what I expected.  I was replacing a similar keyboard where the letters had worn off the keys.  Guess what?  Withing six months an even worse problem (letters wearing off on the keys)with this keyboard!  NOT recommended!!",Very Disapointed,1331942400,
379025,5.0,,True,"03 15, 2012",A2K89ZPCC9MF6C,B000A6PPOK,{'Style:': ' Retail'},Carlton W. Burgess,I have many Keyboards and at least three Microsoft branded and this is my favorite after a few days it feels natural. Excellent wrist rest great key feedback and feel.,Microsoft Natural Ergonomic Keyboard 4000,1331769600,
379026,5.0,,True,"03 15, 2012",A38DNG7HYT131N,B000A6PPOK,{'Style:': ' Retail'},D. Herman,"I use an MS natural keyboard both at work and at home. Sometimes I'll even plug it into my laptop if I'm using the laptop in the house. I type a lot, and the natural keyboard lets my wrists rest at a really comfortable angle. Also, the springloaded pressure when you press the keys feels just right. I definitely notice the difference whenever I go back and type with a regular keyboard.

I picked this product up immediately after my last one bit the dust after many faithful years. I was happy to find out that this version of the keyboard has laid out the insert/delete/home/end/pageup/pagedown keys horizontally, the way that I like. The vertical layout that MS used for some versions of their natural keyboard never really worked well for me, and I'm happy I don't have to compromise on that anymore.

My biggest gripe as a programmer who uses the function keys a lot: The dreaded ""Function Lock"" key. I definitely recommend popping it out ASAP with a screwdriver or something, or otherwise you'll find yourself confused at some point, thinking, ""Why is my F5 key not working?"" I guess some people must use it, but I never figured out who, or why that button isn't somewhere else on the keyboard that's not so easy to accidentally hit.

All in all, the key presses are really comfortable, the natural keyboard layout is good, it feels good to pop out the function key sending it flying across the room, and the price is more than reasonable. Completely satisfied.",I'm a programmer and I love this keyboard,1331769600,
379027,5.0,,True,"03 15, 2012",A35TOWGG1F5CZM,B000A6PPOK,{'Style:': ' Retail'},Ritchie Hernandez,"The ergonomic layout is very comfortable and allows for hours of pain-free keyboarding. If you have any hand/wrist health issues, I would suggest giving this keyboard a try. I wonder if using this keyboard could actually prevent such injuries. This is a quality keyboard that should last many years.",Very comfortable keyboard.,1331769600,
379028,2.0,,True,"03 15, 2012",AFS7LZM7L7YVK,B000A6PPOK,{'Style:': ' Retail'},natech,Missed all of the other 'space key sticks' feedback. I really don't know why this was rated so highly... seems like poor design.,Space Key Sticks / Doesn't Work,1331769600,
379029,5.0,,True,"03 14, 2012",A31KZH7Q4AAEB9,B000A6PPOK,{'Style:': ' Retail'},D. Bingham,I have been using the MS ergo style keyboards for more than 15 years now.  This model has the best feel of any keyboard that I have ever tried.  We have 2 at home on both computers and I am planning to buy one for the office.,Why don't all keyboards work this good?,1331683200,
379030,5.0,,True,"03 12, 2012",A15LBV9P4WA7SE,B000A6PPOK,{'Style:': ' Retail'},S. A. May,"This is my 4th Microsoft ergonomic keyboard. First two were PS/2 models, which were passed down the food chain to kids. This is my 2nd 4000 model. The first was wrecked by a spilled cup of coffee (liquids are banned from within 3 feet of my desktop now). Unlike old-school keyboards, which you could literally run under a tap to clean out, any liquid pretty much kills electronic keyboards. Anyway, lesson learned, and my replacement was only $26, so I can't complain.

This keyboard is sturdy and big. It doesn't move around the desktop. The built-in wrist rests are incredibly comfortable. I can type a million words a minute (or so it seems) on this thing, compared to hunt-and-peek index finger typing on a straight keyboard. Once you've gone natural, my friends, you can't go straight again.

Not much else to say that hasn't been said already about this fabulous product. Microsoft makes great keyboards!",Best keyboard I've ever used,1331510400,
379031,4.0,,True,"03 12, 2012",A1YGIUSI2JTTSC,B000A6PPOK,{'Style:': ' Retail'},Daniel Bobinski,"This ergo-keyboard is very similar to my my previous Microsoft ergo keyboard, except that this one has a handy zoom feature in between the two sets of keys.  Nice.

I switched to using an ergo keyboard 10 years ago (due to wrist pain from using standard keyboards) and I won't go back.  It took about 3 days to get used to it. Not only is it painless for me to type on an ergo keyboard, I actually type faster.

So what is preventing me from giving this product five stars?  It lacks USB ports.  My previous ergo Microsoft keyboard had two USB ports, which made it easy to plug in the mouse!!  Without those ports, I have two wires heading to the computer tower instead of one.  This might not bother anyone else, but even with the sweet zoom feature, the lack of USB ports is enough for me to switch my vote from ""I love it"" (five stars) to ""I like it""  (four stars).",Some nice features ... wish it had USB ports,1331510400,
379032,1.0,,False,"03 11, 2012",A10R3W26XIZH62,B000A6PPOK,{'Style:': ' Retail'},Amazon Customer,"I've been using these for many years but the copy I bought today was returned in favor of a Logitech product.
The key press on the new one had a kind of raspy quality and the pressure for the space bar is noticeably higher, which makes it hard to get used to working with it.
I won't buy any more. (I already have 3 in use.)
Look for an older one in a thrift shop if you really want MS- I got one for $2 that works fine.",Quality has gone down,1331424000,
379033,5.0,,True,"03 8, 2012",A2N9ADDVQCMS42,B000A6PPOK,{'Style:': ' Business'},Wade,"Amazon Prime is incredible. I paid the $4 for overnight and have had this for a few days. It is awesome. The folks that complained about the spacebar being difficult to press must have one-off units because as far as other keyboard I have used go, this one's keys are way easier to push. The spacebar is the same way. I like that the internet and mail buttons on the top don't open Internet Explorer and Outlook, they open my default programs for all of the specialty keys on the keyboard. Also, the Intellitype or whatever program that came on the CD (I don't have an optical drive in my desktop so I just got the latest version from M$'s website; If one is savvy enough to find the product on the manufacturer's support site then it would behoove you to get the driver/utilities from there instead of the old version that is physically stamped onto polycarbonate, packaged, distributed to a warehouse, and then delivered to your door.)is incredible. It's easy to make macros and remap keys. Kudos to Microsoft and Amazon.",Previous one lasted 12 years,1331164800,
